age,species,score
40.6622722298,Chimpanzee,5.50220562257
38.3990645979,Brazilian tapir,5.09286761859
59.7686010076,Asian elephant,8.07318874293
28.8004251612,African elephant,4.38085538674
55.589612651,Asian elephant,7.81372507385
84.9486316452,Asian elephant,11.2998687622
12.6411940815,Arctic Fox,2.97222233161
39.4174182967,African elephant,5.37459814888
30.8075385672,Brazilian tapir,5.73924295082
64.6802857408,Chimpanzee,8.20463024663
16.9450140925,Big brown bat,3.21517216508
6.7620589808,Chinchilla,1.03652141039
13.6422267304,Big brown bat,2.48210174176
31.6321876379,Brazilian tapir,4.53020410293
50.9188825546,Chimpanzee,6.02722493827
35.999715442,Chimpanzee,5.2299000742
3.26813700989,African giant pouched rat,0.465754415131
19.3842454844,Big brown bat,4.73434178403
44.1272536832,Chimpanzee,6.24680010162
24.8696807252,Baboon,4.98435645674
9.84266588992,Arctic Fox,1.66806243595
11.0818397349,Arctic Fox,1.62155552936
20.0617152472,Big brown bat,3.28926960086
29.4216443344,Baboon,6.4287180582
21.0178593303,Cat,4.55776234451
22.0952427202,Brazilian tapir,4.5039974848
5.39923381639,African giant pouched rat,2.90169640367
33.2654448304,Brazilian tapir,5.69961932692
16.1972004346,Arctic Fox,2.56991132009
6.14792393958,Chinchilla,1.59252111743
43.3052613784,African elephant,6.45991987011
7.14286700841,Chinchilla,1.55778220047
38.3379873886,African elephant,4.96591374621
46.0911251584,Chimpanzee,5.37224641203
31.544348138,Baboon,7.11682304574
37.6403874149,African elephant,4.69535030426
15.3945937517,Big brown bat,1.97774868947
6.45516557396,Chinchilla,2.19092634375
13.3883583399,Big brown bat,3.26499425484
28.246097116,African elephant,5.16445798068
18.3831463964,Big brown bat,3.03370312853
8.65556707531,Chinchilla,1.13757353996
21.7665749205,Big brown bat,4.15682266129
14.1106017069,Big brown bat,2.01583712884
6.44656265424,Chinchilla,3.4657891493
5.58370659972,Chinchilla,2.17858201999
16.9853661284,Big brown bat,4.55310300832
31.4096638975,Baboon,5.49994112242
29.5287525208,African elephant,6.48548145352
33.4797982173,Cat,6.30573607495
76.8679555355,Asian elephant,9.39591085982
4.5185866033,African giant pouched rat,1.33576146849
69.0191829607,Asian elephant,8.93377854983
32.1677882824,Cat,5.35212944857
23.1320119118,Big brown bat,3.88665920761
24.6946179635,Brazilian tapir,3.86775622543
26.3168859567,Cat,3.97444601269
12.1343576051,Arctic Fox,2.51492040283
20.5498112443,Baboon,4.6053818215
16.5185870711,Big brown bat,2.16076178602
19.8942498585,Cat,4.50707233976
28.8923738262,Baboon,5.13350982664
27.9024004824,Brazilian tapir,5.55161117767
27.2518430893,Cat,3.86647690719
6.99498115481,Chinchilla,2.77772650662
4.45761158701,African giant pouched rat,0.503015429409
23.5878711056,Big brown bat,4.53310278739
23.0915711671,Baboon,4.35732686333
7.20560984383,Chinchilla,0.936656569899
23.3564321435,Cat,4.98669165065
6.1626592859,Chinchilla,1.20470380596
18.1869192506,Arctic Fox,4.07246063933
41.8437971664,African elephant,5.71145081383
39.0982484168,Chimpanzee,5.69965131922
26.603782691,Baboon,5.34442404995
3.75964250812,African giant pouched rat,0.915941689715
25.545307606,Cat,5.60848523002
33.9996467818,Brazilian tapir,5.55134663369
24.0178905166,Big brown bat,5.36165767589
27.599115142,Cat,4.53433264021
8.72867489286,Chinchilla,1.25793987806
64.6841564253,Chimpanzee,8.6874659921
21.1412276012,Cat,3.916127556
27.4315502627,Baboon,4.27756725344
16.6776645069,Big brown bat,3.44729555157
36.1394011307,Brazilian tapir,4.86092726837
80.7381227025,Asian elephant,11.247161017
19.191432246,Baboon,3.30896515836
27.035064882,Cat,3.85095843365
16.9891039307,Arctic Fox,2.34881316296
46.8841372568,Chimpanzee,6.2945938978
18.3117359274,Big brown bat,4.4237266084
43.6775246334,African elephant,6.3794266431
62.1367546138,Asian elephant,8.09392839212
15.8033826788,Arctic Fox,3.43306755895
26.9002118676,Brazilian tapir,4.62728313333
81.6172741655,Asian elephant,9.4191297321
38.558489031,Brazilian tapir,5.00933769948
23.0936253907,Big brown bat,4.21204880309
17.1273703613,Big brown bat,3.56641282436
8.47072422296,Chinchilla,1.66004844511
3.2136016246,African giant pouched rat,1.00529948793
31.1431818998,African elephant,5.31253331477
34.0267125087,Cat,5.27876654357
8.02915172583,Chinchilla,1.22252689136
33.1206137537,Brazilian tapir,5.54087298512
22.0476786058,Cat,3.20189027948
76.9165506901,Asian elephant,8.96670548868
12.8055788349,Arctic Fox,3.16251472634
20.2359734752,Big brown bat,3.29452909164
23.4384306783,Big brown bat,4.77234946604
3.73607753294,African giant pouched rat,1.3052332323
49.4536951805,Chimpanzee,5.71259984308
6.45457547734,Chinchilla,1.41474289749
7.93860236265,Chinchilla,1.68938926045
6.67567545831,Chinchilla,1.45015663883
39.1231306727,Chimpanzee,5.50686499048
8.98815713481,Chinchilla,1.59245856483
8.78338632323,Chinchilla,1.67735312011
4.40157791943,African giant pouched rat,0.633698653946
19.4126663741,Baboon,4.80783688953
38.9844170136,Brazilian tapir,4.73869996055
3.53501139643,African giant pouched rat,0.555562795654
38.470651131,African elephant,5.85876264543
27.5613376356,African elephant,4.73640553454
29.9280776834,Baboon,5.20626879996
38.6953135858,Chimpanzee,4.50968056753
22.1769582969,Big brown bat,4.29810533127
20.9208736036,Baboon,4.02325610972
8.48950533931,Chinchilla,2.2171380875
6.46838219548,Chinchilla,3.57269345176
30.379936389,Baboon,6.67948379272
17.0764959029,Big brown bat,3.38027216619
12.984417658,Arctic Fox,2.2955877867
14.9739062096,Arctic Fox,2.03205039315
46.0259449414,African elephant,5.63746448243
3.77821701079,African giant pouched rat,0.871685319482
54.570163136,Chimpanzee,7.17779088285
5.79801471493,Chinchilla,1.94578700009
21.7427536228,Cat,4.15131420272
27.3445459568,Brazilian tapir,4.36259782899
32.2357359664,Cat,6.27645437843
31.559437517,African elephant,6.56522027266
21.1994623297,Baboon,4.64067367413
33.8841478124,Cat,6.55332661106
84.2637142515,Asian elephant,11.4747087575
3.62091477768,African giant pouched rat,0.896159110395
9.96362044075,Arctic Fox,1.34671590523
48.6807579065,African elephant,7.45468153323
20.3708049729,Cat,3.28669918993
40.4258579679,African elephant,5.24673188668
29.337601076,African elephant,4.36510857254
3.5501776098,African giant pouched rat,0.830576580418
36.5744602065,Brazilian tapir,4.62778839284
31.280318632,Baboon,4.75695073364
5.26333946993,African giant pouched rat,2.18291865523
58.2632922339,Chimpanzee,8.01926845168
18.1856576901,Big brown bat,2.74284273432
